mfcc,zero_crossing_rate,spectral_centroid,spectral_rolloff,spectral_contrast,chroma,tempo,key,energy,valence,danceability,file_path,duration,length,sample_rate,genre,subgenre,label,filename,dataset,extraction_date
"[-89.69596862792969, 59.297821044921875, 1.9580310583114624, 14.666141510009766, 10.155027389526367, 12.210920333862305, 2.4267401695251465, 17.605846405029297, -1.120873212814331, 15.22803783416748, 3.1491711139678955, 5.486741542816162, 2.1740870475769043, 87.56400299072266, 39.9369010925293, 36.51497268676758, 22.71986961364746, 20.168651580810547, 16.414226531982422, 15.08692741394043, 18.365854263305664, 12.837180137634277, 12.677800178527832, 10.386548042297363, 11.553552627563477, 10.55883502960205]",0.08484368887262572,2863.4096696156216,5977.4229099496815,"[24.327162298779886, 15.407407668824163, 17.950450592487087, 17.90261049508649, 18.220758008910206, 17.945020438156533, 48.96274530400608]","[0.4560668468475342, 0.3986634612083435, 0.44042640924453735, 0.5385154485702515, 0.6231536269187927, 0.6795016527175903, 0.6212892532348633, 0.6100133657455444, 0.6290167570114136, 0.5825949907302856, 0.5079082250595093, 0.4493461549282074]",151.99908088235293,D,0.25058701634407043,0.9544698898718739,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Lil Durk - AHHH HA (Official Music Video).flac,215.1445351473923,215.1445351473923,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Lil Durk - AHHH HA (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-58.57906723022461, 82.93782043457031, 19.410125732421875, 13.409955024719238, 10.909035682678223, 1.6521512269973755, 5.758237361907959, 5.186923503875732, -6.029122352600098, 10.685343742370605, -3.2958579063415527, 7.412142753601074, -0.3765207827091217, 88.66484832763672, 47.368141174316406, 40.411746978759766, 24.804304122924805, 20.18265151977539, 16.78362274169922, 15.667593955993652, 15.023056030273438, 14.214083671569824, 12.504973411560059, 11.567505836486816, 10.217777252197266, 10.631610870361328]",0.09585698086047965,2734.671732440868,5776.121304910132,"[22.039096371675715, 16.619083388740542, 19.85657856958617, 18.25393516091686, 18.212007616054933, 18.979446139312287, 48.498049481963264]","[0.45216765999794006, 0.32887089252471924, 0.30876463651657104, 0.3152109384536743, 0.39821699261665344, 0.3719591796398163, 0.33309081196784973, 0.43568769097328186, 0.49253371357917786, 0.4924696683883667, 0.49887925386428833, 0.5930740833282471]",161.4990234375,C,0.330369770526886,0.9115572441469559,0.4,"/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/GloRilla, Cardi B - Tomorrow 2 (Official Music Video).flac",213.4726984126984,213.4726984126984,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,"GloRilla, Cardi B - Tomorrow 2 (Official Music Video).flac",personal,2025-09-20 14:47:07.173728
"[-42.025455474853516, 91.88080596923828, 15.798283576965332, 18.4088191986084, 11.033530235290527, 0.8146185874938965, 0.5759709477424622, 7.855696678161621, -4.074711322784424, 13.67073917388916, 0.25874757766723633, 4.959867000579834, 0.09609898179769516, 66.82300567626953, 36.94760513305664, 31.511035919189453, 18.42695426940918, 16.270870208740234, 14.742877960205078, 12.2474946975708, 14.621421813964844, 12.21707820892334, 10.314295768737793, 9.087223052978516, 9.175307273864746, 8.380416870117188]",0.08447745790183622,2504.257185706282,5355.85630066805,"[22.095687975560384, 14.97297826613232, 18.769741328373613, 17.97392141581596, 17.274158387030322, 18.833803590508634, 48.77138012189219]","[0.52399080991745, 0.39460650086402893, 0.3547675907611847, 0.3755503296852112, 0.46574366092681885, 0.6071572303771973, 0.4375338554382324, 0.4713641405105591, 0.518814742565155, 0.4098677635192871, 0.3707828223705292, 0.42191943526268005]",151.99908088235293,C,0.31416353583335876,0.8347523952354274,0.7,"/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/21 Savage, Lil Durk, Metro Boomin - dangerous (Official Audio).flac",266.8089342403628,266.8089342403628,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,"21 Savage, Lil Durk, Metro Boomin - dangerous (Official Audio).flac",personal,2025-09-20 14:47:07.173728
"[-104.50093841552734, 81.21298217773438, 12.403008460998535, 13.79556941986084, 7.359520435333252, 2.226191520690918, 1.66483736038208, 7.830515384674072, -6.79113245010376, 12.306867599487305, 6.336191177368164, 3.196051597595215, 1.701966404914856, 113.45601654052734, 39.11506652832031, 33.81770706176758, 20.527711868286133, 19.83083152770996, 16.279136657714844, 14.779561042785645, 12.706597328186035, 12.12680721282959, 14.686636924743652, 10.98183536529541, 8.582378387451172, 8.605392456054688]",0.0922094712107756,2553.44626153533,5424.60908879607,"[22.132943753206177, 15.178560953191846, 18.231905087145996, 17.48407641566846, 17.85840776245529, 18.55857999978204, 47.67169914788023]","[0.38182342052459717, 0.3168911933898926, 0.29991692304611206, 0.37647753953933716, 0.4674536883831024, 0.5606750845909119, 0.4846872091293335, 0.4407974183559418, 0.456814169883728, 0.4463501572608948, 0.39190077781677246, 0.350630521774292]",75.99954044117646,C,0.2081504613161087,0.85114875384511,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/PGF Nuk - Waddup Ft. Polo G (Official Video).flac,196.08095238095237,196.08095238095237,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,PGF Nuk - Waddup Ft. Polo G (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-92.32393646240234, 78.42622375488281, 21.918907165527344, 20.982194900512695, 12.416033744812012, 8.263015747070312, 1.023421049118042, 18.416419982910156, -0.8433001637458801, 14.522910118103027, 2.935605764389038, 12.729229927062988, 7.120169639587402, 72.82793426513672, 41.28404235839844, 35.73891067504883, 23.608945846557617, 19.168832778930664, 17.723970413208008, 16.03202247619629, 13.861959457397461, 13.044468879699707, 12.388483047485352, 11.49835205078125, 10.623228073120117, 10.063775062561035]",0.059279932228915665,2373.6829814633443,5294.513936605798,"[21.98450769763027, 16.67914862116591, 20.26460715212138, 19.797757830397764, 19.551205563894662, 19.000421350030937, 49.120670818836466]","[0.5165939331054688, 0.4767691195011139, 0.5072145462036133, 0.4875160753726959, 0.6032385230064392, 0.5792468190193176, 0.4847702980041504, 0.5054258108139038, 0.49795833230018616, 0.6339572072029114, 0.5438793897628784, 0.5252665281295776]",151.99908088235293,C,0.38438448309898376,0.7912276604877814,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Lil Durk - Hanging With Wolves (Official Video).flac,192.70244897959185,192.70244897959185,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Lil Durk - Hanging With Wolves (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-47.21044158935547, 64.73902130126953, 28.352521896362305, 16.79749298095703, 13.556977272033691, 23.708126068115234, -10.190566062927246, 8.251656532287598, 6.649704456329346, 12.525440216064453, 0.6042532324790955, 7.901847839355469, 5.257546424865723, 117.75282287597656, 42.32857894897461, 28.721710205078125, 20.1182918548584, 19.599348068237305, 13.252076148986816, 16.266992568969727, 13.758532524108887, 10.922966003417969, 11.057804107666016, 11.609335899353027, 9.482454299926758, 8.794114112854004]",0.07547194150562622,2726.996591004808,5925.749979933647,"[22.314718821034518, 14.923998253860045, 18.917689564684718, 17.769647877388824, 19.0348481137815, 17.150204559382445, 48.1031565882959]","[0.4052751362323761, 0.3771286606788635, 0.39342281222343445, 0.456910103559494, 0.4460829496383667, 0.48003825545310974, 0.48446643352508545, 0.4867125451564789, 0.5393474698066711, 0.539406418800354, 0.5350251197814941, 0.45830824971199036]",129.19921875,E,0.40690603852272034,0.9089988636682694,1.0,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Finesse2Tymes - Back End [Official Music Video].flac,166.09238095238095,166.09238095238095,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Finesse2Tymes - Back End [Official Music Video].flac,personal,2025-09-20 14:47:07.173728
"[-59.759681701660156, 66.96527862548828, 17.91326904296875, -3.360971212387085, -1.888840913772583, 0.30508384108543396, -11.230120658874512, 3.8502113819122314, -8.026209831237793, -1.6570626497268677, -1.9848099946975708, 0.7647507786750793, -9.954957962036133, 88.51496124267578, 35.91633605957031, 39.15102767944336, 20.717201232910156, 21.473114013671875, 20.463804244995117, 17.51527214050293, 17.57565689086914, 15.52927017211914, 15.000024795532227, 11.795615196228027, 12.75536060333252, 11.477713584899902]",0.10868154070622134,3053.2552552325333,6647.027315841651,"[20.58481845609876, 15.744988551218785, 18.533139667940734, 17.789704293685297, 18.32828756485103, 17.503171611892018, 48.832665359515914]","[0.3658486306667328, 0.3450052738189697, 0.4793849587440491, 0.46376875042915344, 0.3870892822742462, 0.42257824540138245, 0.42676761746406555, 0.5994608998298645, 0.4918459951877594, 0.3907242715358734, 0.38846805691719055, 0.3434826731681824]",161.4990234375,G,0.3082372546195984,1.0,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Hotboii - WTF (Official Video).flac,197.41609977324262,197.41609977324262,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Hotboii - WTF (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-208.67417907714844, 97.10553741455078, 10.77865219116211, 17.93492317199707, 15.832357406616211, 8.391039848327637, 3.642210006713867, 3.9877452850341797, -0.9427783489227295, 3.932054042816162, -0.05525574833154678, 5.641190528869629, -1.7166138887405396, 105.38837432861328, 53.1409912109375, 33.164825439453125, 25.88932991027832, 23.574527740478516, 19.977113723754883, 17.674673080444336, 16.02950096130371, 16.5482120513916, 15.328730583190918, 13.110513687133789, 13.3040771484375, 10.317564964294434]",0.06913358355880878,1603.9815129223086,3099.668474809839,"[21.561345348008256, 16.499061103970522, 19.588441834303826, 20.044622773756604, 19.89842489987619, 20.03309977754385, 45.784014181334555]","[0.42862412333488464, 0.46986186504364014, 0.5656975507736206, 0.5593068599700928, 0.6289926171302795, 0.5705854892730713, 0.4836902320384979, 0.4691237211227417, 0.4328121244907379, 0.511355459690094, 0.4533434212207794, 0.4299761652946472]",78.30255681818181,C,0.2590218782424927,0.5346605043074362,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/SleazyWorld Go - Sleazy Flow (Remix) ft. Lil Baby (Official Music Video).flac,161.9592290249433,161.9592290249433,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,SleazyWorld Go - Sleazy Flow (Remix) ft. Lil Baby (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-91.32869720458984, 102.93793487548828, 11.621210098266602, 8.933905601501465, 17.906335830688477, 8.0947265625, 2.6689834594726562, 9.740866661071777, -1.939497947692871, 8.118390083312988, 4.491483211517334, 6.7178826332092285, 4.137986183166504, 91.69999694824219, 42.70832061767578, 25.994125366210938, 20.481103897094727, 17.11572265625, 15.33705997467041, 12.283069610595703, 12.59023380279541, 10.128581047058105, 10.01901912689209, 8.612631797790527, 8.726387977600098, 8.799555778503418]",0.04971238284568819,1841.9165466303748,4015.053551219334,"[23.03731251482127, 15.682232636853138, 19.432034742917132, 18.71427709742636, 19.342346831951858, 19.24485201450115, 46.81938120691187]","[0.33016374707221985, 0.33198291063308716, 0.48633304238319397, 0.44314679503440857, 0.47690123319625854, 0.4865091145038605, 0.49178290367126465, 0.5734944343566895, 0.5172054767608643, 0.5193565487861633, 0.4578147232532501, 0.36442849040031433]",117.45383522727273,G,0.3522786498069763,0.613972182210125,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Skilla Baby - Duck Yo Taco (Official Music Video).flac,163.96775510204083,163.96775510204083,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Skilla Baby - Duck Yo Taco (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-144.59396362304688, 87.24776458740234, 31.23645782470703, 9.379526138305664, 2.2750473022460938, 4.427170276641846, 7.478167533874512, 1.6415963172912598, -6.752531051635742, 1.2969871759414673, 4.358721733093262, 3.8328347206115723, -2.3072187900543213, 140.70294189453125, 51.27756118774414, 36.96535873413086, 22.632070541381836, 22.004459381103516, 14.526618003845215, 15.912714004516602, 13.462903022766113, 14.37752914428711, 11.865747451782227, 10.398235321044922, 9.875774383544922, 10.485958099365234]",0.0719799365916907,2271.3891731754347,5209.315175525571,"[20.38577762423382, 13.849292236829205, 17.99346666650821, 17.757179602444204, 17.86593847540208, 16.39949106150305, 44.552764980992904]","[0.45736607909202576, 0.5063822269439697, 0.4975321590900421, 0.4884334206581116, 0.5545466542243958, 0.5469241738319397, 0.4294625222682953, 0.3714804947376251, 0.5447078943252563, 0.4668945372104645, 0.36583104729652405, 0.4215445816516876]",161.4990234375,D,0.2261410355567932,0.7571297243918116,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Danny Towers - Hop Out The V! (Official Music Video).flac,104.62916099773243,104.62916099773243,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Danny Towers - Hop Out The V! (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-140.18482971191406, 71.01983642578125, 29.61153221130371, 21.100954055786133, 14.901081085205078, 24.537860870361328, 2.4715018272399902, 11.799494743347168, 10.933789253234863, 6.370973110198975, 6.8318047523498535, 8.044557571411133, -0.8491957783699036, 81.94053649902344, 49.02928924560547, 36.90997314453125, 21.791406631469727, 18.646127700805664, 16.03844451904297, 12.88711929321289, 13.993992805480957, 12.842917442321777, 13.140135765075684, 10.8073148727417, 11.872200012207031, 12.525785446166992]",0.06475457859959972,2605.8107919113886,5537.044910837797,"[23.49175102674001, 16.273788499163, 19.318454816834517, 19.718840533971573, 20.326397163877722, 19.34183535280227, 47.58389963118244]","[0.5158599019050598, 0.4977562725543976, 0.5826887488365173, 0.5897329449653625, 0.6913685202598572, 0.6167714595794678, 0.5599256157875061, 0.49284064769744873, 0.47095298767089844, 0.5305297374725342, 0.5330155491828918, 0.5913450717926025]",143.5546875,C,0.2544018626213074,0.8686035973037962,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Kodak Black - Super Gremlin [Official Music Video].flac,197.20712018140588,197.20712018140588,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Kodak Black - Super Gremlin [Official Music Video].flac,personal,2025-09-20 14:47:07.173728
"[-73.86180114746094, 76.3436279296875, 17.980627059936523, 5.3888750076293945, 7.891143321990967, 18.417741775512695, -2.558377504348755, 12.967906951904297, 0.02580496296286583, 9.514208793640137, 1.80181086063385, 5.103384971618652, 1.373866081237793, 100.17047119140625, 44.99040222167969, 29.4136962890625, 19.730417251586914, 18.220539093017578, 13.246309280395508, 13.71242904663086, 11.317373275756836, 9.978038787841797, 10.645968437194824, 9.872528076171875, 9.610960960388184, 10.224836349487305]",0.08293117551779766,2696.263343832783,5821.644601178706,"[21.434307821776326, 14.468075561611267, 18.332864969469416, 17.372656986514695, 18.84123899967503, 17.347997389173297, 46.8764455976366]","[0.6694899201393127, 0.5123963356018066, 0.48342621326446533, 0.4719300866127014, 0.47765862941741943, 0.5430598855018616, 0.4212591350078583, 0.465671569108963, 0.4839867949485779, 0.43506306409835815, 0.4930157959461212, 0.5425563454627991]",161.4990234375,C,0.32316070795059204,0.898754447944261,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/YoungBoy Never Broke Again - Big Truck [Official Music Video].flac,167.2998185941043,167.2998185941043,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,YoungBoy Never Broke Again - Big Truck [Official Music Video].flac,personal,2025-09-20 14:47:07.173728
"[-130.87387084960938, 104.58245849609375, 3.600210428237915, 0.9387576580047607, 8.537946701049805, 4.789151191711426, -6.127621650695801, 3.8192501068115234, -2.6014769077301025, 2.552119731903076, -0.6861020922660828, 6.308992385864258, -4.1715593338012695, 125.33590698242188, 47.723854064941406, 25.533935546875, 23.010374069213867, 19.338350296020508, 15.932888984680176, 15.11235523223877, 14.823419570922852, 12.790870666503906, 11.853391647338867, 11.441657066345215, 11.28573226928711, 10.158477783203125]",0.06913587722388585,1854.7543942399886,3923.3955054042076,"[20.498383750850344, 15.851396323917346, 17.41025772718273, 17.555776112644057, 19.776077613654955, 17.459397612544777, 44.76681808484414]","[0.4107968509197235, 0.44678354263305664, 0.3709007799625397, 0.4603501856327057, 0.5069538354873657, 0.4464569091796875, 0.5014572143554688, 0.38676804304122925, 0.39109092950820923, 0.4675154387950897, 0.4738960564136505, 0.42298802733421326]",112.34714673913044,D,0.2365923970937729,0.6182514647466629,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Cae Cartier - Tuci (Official Music Video).flac,131.79650793650794,131.79650793650794,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Cae Cartier - Tuci (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-99.2433090209961, 94.87228393554688, 27.206153869628906, 11.306356430053711, 14.74591064453125, 14.119436264038086, -4.457059860229492, 8.864371299743652, 0.7984251379966736, 14.033953666687012, 3.9668617248535156, 12.444024085998535, 2.0948688983917236, 85.13555908203125, 41.98636245727539, 32.961605072021484, 21.850557327270508, 18.05504035949707, 17.33449935913086, 15.243865013122559, 14.708977699279785, 13.527057647705078, 11.579392433166504, 11.220087051391602, 10.988638877868652, 10.478860855102539]",0.04548641421413024,2048.1403897752757,4632.360104720518,"[21.805717720359304, 15.363160440102076, 19.80074977537598, 18.46025704122591, 19.888764425618202, 18.280831754968393, 49.19980877335289]","[0.4112771451473236, 0.4023531377315521, 0.45106759667396545, 0.5092946887016296, 0.6339278221130371, 0.7576849460601807, 0.5049225091934204, 0.4410572946071625, 0.43949833512306213, 0.5103347897529602, 0.4675656855106354, 0.40971583127975464]",135.99917763157896,C,0.4102382957935333,0.6827134632584252,1.0,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Migos - Straightenin (Official Video).flac,256.0116553287982,256.0116553287982,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Migos - Straightenin (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-77.72030639648438, 66.89781188964844, 34.001590728759766, 21.61631202697754, 13.840435028076172, 21.571462631225586, -0.5722377896308899, 8.970467567443848, 6.315096855163574, 4.845604419708252, 4.964878559112549, 12.28929328918457, 4.330118656158447, 117.44379425048828, 35.96028137207031, 31.972597122192383, 26.33385467529297, 21.38629913330078, 18.172218322753906, 17.571138381958008, 13.611337661743164, 13.918498039245605, 11.463470458984375, 10.928174018859863, 10.93612003326416, 9.782427787780762]",0.06812685677495325,2646.888112641035,6051.017444555183,"[21.9950310860866, 15.053606513506054, 18.830283630116078, 17.488845561508903, 18.549989877188306, 18.133116746308772, 44.93743800488791]","[0.5171821117401123, 0.43305686116218567, 0.4754653573036194, 0.6176453232765198, 0.6108163595199585, 0.6105526685714722, 0.5434908866882324, 0.4786190986633301, 0.47092339396476746, 0.4669448733329773, 0.5900525450706482, 0.568172037601471]",161.4990234375,E,0.35979971289634705,0.8822960375470117,0.4,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Real Boston Richey ft. Future - Bullseye 2 (Official Video).flac,161.4251700680272,161.4251700680272,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Real Boston Richey ft. Future - Bullseye 2 (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-120.65723419189453, 105.12962341308594, 18.48224449157715, 21.039966583251953, 19.75575065612793, 12.29247760772705, 1.759467601776123, 13.448434829711914, 3.9672141075134277, 10.993223190307617, 1.3227580785751343, 6.274907112121582, 3.4461095333099365, 91.53697204589844, 36.82423400878906, 31.178049087524414, 20.151992797851562, 15.566851615905762, 13.390167236328125, 13.215770721435547, 12.018556594848633, 10.783777236938477, 11.61046314239502, 9.402007102966309, 9.605015754699707, 8.979011535644531]",0.052241093321794316,1864.6201151711293,4136.670259932118,"[21.17244783628675, 14.099747106041917, 17.58971516416316, 18.111673230482058, 19.30435385386555, 19.231329855334852, 47.255191785874906]","[0.6051278114318848, 0.5058891177177429, 0.4524869918823242, 0.4658948481082916, 0.49402374029159546, 0.539926290512085, 0.5197046399116516, 0.6145009994506836, 0.656796932220459, 0.5928994417190552, 0.5259682536125183, 0.5122345685958862]",151.99908088235293,C,0.2544690668582916,0.6215400383903764,0.7,/Users/alessandro/Music/personal_dataset/hiphop/gangsta_rap/Lil Durk & Future - Mad Max (Official Video).flac,160.96077097505668,160.96077097505668,22050,hiphop,gangsta_rap,hiphop_gangsta_rap,Lil Durk & Future - Mad Max (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-81.2064208984375, 115.05252838134766, -53.853702545166016, 34.246124267578125, -5.413668155670166, 13.138373374938965, -5.518527030944824, 3.5166783332824707, -3.631993055343628, 3.121364116668701, -1.0505130290985107, 1.1060627698898315, -0.6255925297737122, 89.40453338623047, 30.384477615356445, 17.489795684814453, 13.769259452819824, 10.245881080627441, 9.508970260620117, 8.91640853881836, 7.330770969390869, 7.141604423522949, 9.067399978637695, 8.306583404541016, 7.7320170402526855, 7.826374530792236]",0.1179348641565301,1960.7183254923084,3602.521425606194,"[22.597911320370024, 14.566461542336242, 17.530379582142974, 19.597718191476993, 20.056678572541408, 20.362760264262317, 51.16913156490788]","[0.40605175495147705, 0.3090389370918274, 0.45513078570365906, 0.3200211822986603, 0.2709847092628479, 0.28676387667655945, 0.35554954409599304, 0.4660680890083313, 0.30231523513793945, 0.382165789604187, 0.411192387342453, 0.2761182188987732]",117.45383522727273,G,0.1786082535982132,0.6535727751641028,0.7,/Users/alessandro/Music/personal_dataset/jazz/latin/Tito Puente - Salsa y Sabor (Audio Oficial).flac,181.33628117913833,181.33628117913833,22050,jazz,latin,jazz_latin,Tito Puente - Salsa y Sabor (Audio Oficial).flac,personal,2025-09-20 14:47:07.173728
"[-108.95195770263672, 117.89303588867188, -8.908547401428223, 13.446683883666992, 7.957962989807129, 7.780273914337158, 1.4543405771255493, 6.9774088859558105, -0.6445227265357971, 9.537339210510254, 0.38591545820236206, 1.804705023765564, 0.2258337289094925, 93.9050521850586, 31.92938995361328, 30.54146957397461, 20.993152618408203, 16.786848068237305, 15.01735782623291, 12.983023643493652, 11.025972366333008, 9.127691268920898, 10.546154022216797, 9.009885787963867, 8.994918823242188, 8.320446014404297]",0.07507413927471761,1760.8505002272025,3547.17835336518,"[22.36740691796997, 16.676610450112964, 19.832248895289172, 20.08247090602558, 20.862472938922494, 19.562961733375065, 48.62250004272916]","[0.3738539218902588, 0.3826318383216858, 0.371516615152359, 0.276801735162735, 0.36498814821243286, 0.31672829389572144, 0.3251599669456482, 0.33050408959388733, 0.3633529543876648, 0.4742705523967743, 0.3460618555545807, 0.3658221960067749]",112.34714673913044,G,0.19224151968955994,0.5869501667424009,0.7,/Users/alessandro/Music/personal_dataset/jazz/latin/Güerita - Karen Souza ft. El HueyCoyote (VIDEOCLIP).flac,341.2172789115646,341.2172789115646,22050,jazz,latin,jazz_latin,Güerita - Karen Souza ft. El HueyCoyote (VIDEOCLIP).flac,personal,2025-09-20 14:47:07.173728
"[-131.67410278320312, 85.30947875976562, 6.856917858123779, 19.321392059326172, -1.0331343412399292, 9.726229667663574, -4.921751022338867, 3.37005615234375, -2.4420723915100098, 0.9413946866989136, -2.140395402908325, 1.8731918334960938, -2.8063249588012695, 88.2638931274414, 35.897212982177734, 25.475419998168945, 16.77872657775879, 12.441152572631836, 11.14195728302002, 12.50823974609375, 8.6013765335083, 9.361281394958496, 10.533720016479492, 9.878510475158691, 10.703767776489258, 9.666535377502441]",0.09216803036277603,2301.586253000533,4966.143539284306,"[22.074801447705354, 15.474504353554783, 19.7616619131467, 19.992732869083596, 19.503531536919542, 17.382721577817428, 48.528941603568796]","[0.28570106625556946, 0.37554851174354553, 0.34049057960510254, 0.48878949880599976, 0.38727065920829773, 0.2895820736885071, 0.338811993598938, 0.310015469789505, 0.48673343658447266, 0.3376334011554718, 0.2623845338821411, 0.28070157766342163]",117.45383522727273,D,0.16353195905685425,0.7671954176668443,0.7,/Users/alessandro/Music/personal_dataset/jazz/latin/Frith Street (feat. Keyon Harrold).flac,184.0,184.0,22050,jazz,latin,jazz_latin,Frith Street (feat. Keyon Harrold).flac,personal,2025-09-20 14:47:07.173728
"[-59.6529541015625, 95.4547348022461, -3.130065679550171, 20.32268714904785, 6.855113983154297, 19.024253845214844, -7.882297515869141, 14.640945434570312, -2.5423171520233154, 9.027996063232422, -1.6703526973724365, 11.100367546081543, -2.842829704284668, 79.56074523925781, 37.944244384765625, 28.668149948120117, 12.130086898803711, 10.092668533325195, 12.639801025390625, 8.608723640441895, 9.610915184020996, 7.490736961364746, 7.976254940032959, 7.229997634887695, 8.155190467834473, 8.010951042175293]",0.09550354113615937,2299.296521179237,5034.038419454951,"[22.349621688738978, 15.410462181068661, 19.582000831924194, 20.536997710333157, 20.66031625224576, 16.878089517957527, 53.64148958627156]","[0.4158104658126831, 0.32342424988746643, 0.407042920589447, 0.27771705389022827, 0.40909409523010254, 0.5534528493881226, 0.37430140376091003, 0.34368330240249634, 0.2631727159023285, 0.44790059328079224, 0.2518105208873749, 0.23360492289066315]",92.28515625,C,0.24852322041988373,0.7664321737264124,0.4,/Users/alessandro/Music/personal_dataset/jazz/latin/Angels Point.flac,193.7524716553288,193.7524716553288,22050,jazz,latin,jazz_latin,Angels Point.flac,personal,2025-09-20 14:47:07.173728
"[-158.5044708251953, 105.11376190185547, 17.004756927490234, 37.67539978027344, -0.8813693523406982, 10.978105545043945, -3.1778337955474854, 2.785106658935547, -4.127859115600586, 1.587180733680725, -4.489503383636475, -0.2267160713672638, -3.391911506652832, 87.46296691894531, 33.168968200683594, 18.089723587036133, 13.36829662322998, 10.461901664733887, 9.632339477539062, 9.240272521972656, 7.869433403015137, 7.529788494110107, 7.803728103637695, 8.085108757019043, 7.549628734588623, 7.366966724395752]",0.06743146559561536,1918.5972454597913,4291.475428461787,"[20.36881006287663, 14.830644615354071, 19.34724091181696, 18.934229341669802, 18.915025413674883, 16.735453425398596, 49.33767879966855]","[0.40787529945373535, 0.30486246943473816, 0.24826163053512573, 0.30091479420661926, 0.29400044679641724, 0.35290980339050293, 0.28570792078971863, 0.32938385009765625, 0.4676414430141449, 0.394707053899765, 0.4434988796710968, 0.37415868043899536]",151.99908088235293,E,0.11969823390245438,0.6395324151532638,0.7,/Users/alessandro/Music/personal_dataset/jazz/latin/Reload.flac,446.96,446.96,22050,jazz,latin,jazz_latin,Reload.flac,personal,2025-09-20 14:47:07.173728
"[-85.51177215576172, 104.83226013183594, 2.1571128368377686, 33.59123992919922, 3.290715217590332, 7.618189334869385, -3.9995522499084473, 10.26723575592041, 1.2606959342956543, 4.320107936859131, 1.8133121728897095, 5.805356502532959, -7.890997886657715, 83.64334869384766, 42.58858108520508, 23.180248260498047, 13.529459953308105, 13.77402114868164, 11.032341003417969, 11.644736289978027, 9.969480514526367, 12.96924114227295, 9.497851371765137, 9.863627433776855, 10.1071195602417, 8.156246185302734]",0.07839585714787473,1952.19328609371,4235.3656566507225,"[21.259231589283463, 16.052913810934374, 20.50674529163516, 19.51972890481304, 20.187128388126773, 18.568425786145706, 51.36896969698041]","[0.3291514217853546, 0.28907549381256104, 0.45071831345558167, 0.37612274289131165, 0.3473954200744629, 0.3864004611968994, 0.38342469930648804, 0.4094739258289337, 0.2877081632614136, 0.26267609000205994, 0.26868724822998047, 0.22951912879943848]",95.703125,C,0.2153579294681549,0.65073109536457,0.4,/Users/alessandro/Music/personal_dataset/jazz/latin/How About a Trip to PAOPAO CAFÉ？ - Art of Fighting Team Theme (From ＂The King of Fighters XV＂).flac,227.25002267573697,227.25002267573697,22050,jazz,latin,jazz_latin,How About a Trip to PAOPAO CAFÉ？ - Art of Fighting Team Theme (From ＂The King of Fighters XV＂).flac,personal,2025-09-20 14:47:07.173728
